Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
,Ixtepec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jalapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Mérida,0,283,1,0,0,58,145,531,296,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,165,299,282,311,313,312,310,313,309,314,312,528,682,749,661,693,728,655,516,516,831,656,609,686,816,1114,1198,1205
,Minatitlán,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Oaxaca,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Palenque,0,0,0,0,67,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tijuana,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
,Tuxtla Gutiérrez,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
,Villahermosa,0,0,0,134,309,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chichén Itzá,,493,567,652,385,430,442,314,13,1,34,34,2,0,1,0,1,0,0,0,1,5,0,0,0,0,0,0,0
,Cancún,119,111,123,85,103,89,28,3,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0
,Cozumel,369,437,529,283,297,274,153,7,1,34,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,México,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Playa Del Carmen,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tepic,0,0,0,17,30,79,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chihuahua,,6801,6500,10527,14289,9989,10175,10673,10138,9466,9760,9777,9712,9677,9694,8937,9978,8359,7627,7611,6073,6678,6537,7228,7244,8697,7574,8613,9052
,Acapulco,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0
,Campeche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
,Cancún,10,5,11,7,26,19,8,7,13,7,8,6,79,1,1,0,20,21,33,34,34,86,108,43,55,50,191,504
,Chihuahua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,Ciudad Juárez,1419,1021,1830,2307,2144,2060,1803,1534,1387,1378,1648,1878,1948,1728,1160,1745,1463,1016,1002,674,854,760,728,795,1084,656,754,744
,Ciudad Obregón,0,109,318,363,371,365,367,365,322,339,321,305,311,322,353,112,0,0,0,0,0,2,0,0,0,1,0,0
,Culiacán,2,559,412,338,318,313,308,306,312,297,314,10,0,1,0,0,1,0,2,2,12,1,1,50,242,333,372,286
,Durango,120,0,26,72,0,0,0,172,339,361,360,210,1,0,0,12,8,0,0,0,0,0,0,1,0,0,0,0
,Guadalajara,544,365,365,1592,0,0,498,515,360,344,291,390,428,346,291,980,596,636,1198,415,410,455,461,504,609,681,880,555
,Guaymas,0,0,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Hermosillo,421,366,888,676,733,758,850,680,710,774,686,658,673,998,1168,447,408,366,368,367,405,373,562,368,476,401,368,511
,La Paz,0,0,0,827,0,0,0,0,0,0,2,1,1,0,0,0,25,49,14,0,0,0,15,11,1,0,0,145
,León,61,180,46,443,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,2,6,1,0,1,0,0,0
,Loreto,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Los Mochis,246,420,657,485,634,650,516,394,381,373,409,329,364,358,325,223,0,0,2,0,1,0,14,12,0,88,195,183
,Mazatlán,81,30,69,204,28,55,26,40,30,35,40,36,12,12,10,7,27,21,29,20,26,25,19,41,100,117,48,0
,Mérida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,87
,Mexicali,0,0,0,0,0,2,0,0,0,0,0,0,1,1,112,24,0,0,0,0,0,0,0,0,1,0,0,87
,México,2120,1840,2629,2386,2085,2167,2690,2699,2732,2682,2643,2965,2886,2849,2215,2124,1611,1604,2085,2425,2813,2592,2752,2988,3435,3253,3373,3476
,Monterrey,972,746,1588,1717,1366,1409,1365,1527,1533,1744,1716,2007,1834,1734,1869,2406,2264,2033,1775,1616,1647,1658,2012,1876,1889,1589,1564,1486
,Morelia,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
,Nogales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Puebla,0,0,0,60,1,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,1,0,0,1,0,0
,Puerto Vallarta,12,1,29,13,10,8,13,26,22,12,12,14,0,0,12,0,13,14,15,13,33,25,8,21,20,35,36,53
,Querétaro,0,0,108,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,6,4,5,5,163,595,592
,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Saltillo,21,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,3,5,6,7,46,0,6,6,0,0,0
,San José Del Cabo,0,0,1,6,0,0,0,0,14,15,16,12,0,0,0,0,3,18,61,80,0,2,0,5,0,0,14,15
,San Luis Potosí,0,0,108,207,0,0,0,0,0,74,18,0,1,0,9,3,2,67,60,50,51,59,82,87,183,0,48,0
,Tampico,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0
,Tijuana,363,417,365,365,683,726,721,704,359,365,365,273,365,677,513,263,117,4,0,2,4,28,86,77,209,171,175,327
,Toluca,0,0,0,0,0,0,0,0,1,0,0,0,1,0,315,617,738,1019,521,1,6,4,1,0,2,5,0,0
,Torreón,408,440,1061,1614,1580,1636,1507,1167,945,959,927,617,772,663,583,1011,1040,741,424,364,363,369,368,350,378,30,0,1
,Tuxtla Gutiérrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,13,0,0,0,0,0,0
,Veracruz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
,Zacatecas,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0
,Zihuatanejo,0,0,16,119,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciudad del Carmen,,1760,1847,1605,1386,1138,1031,1084,2381,2697,2470,2625,2664,2864,2757,2966,3582,2820,2121,1866,1579,1852,1974,2091,2795,2777,1976,1808,2006
,Acapulco,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,2,6,1,2,0,0,0
,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Campeche,0,0,28,0,0,0,0,26,174,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3,0,0
,Cancún,0,0,1,0,0,0,0,0,107,5,0,116,119,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0
,Chetumal,0,0,0,0,0,0,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ciudad Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,211,0,0,0,0
,León,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0
,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,25,16,0,0,0,0
,Mérida,348,348,348,336,217,147,104,290,200,206,251,194,290,0,0,90,3,1,1,1,4,0,1,0,0,1,0,0
,México,366,950,720,623,623,624,720,917,954,972,1164,1127,1029,1360,1682,2236,1845,1759,1594,1565,1821,1932,2000,2069,2028,1440,1293,1451
,Minatitlán,380,377,318,302,0,13,13,0,0,0,0,0,0,243,46,79,5,0,0,0,1,0,0,1,0,0,0,0
,Monterrey,60,0,0,0,0,0,0,0,0,0,2,113,116,0,0,0,0,0,0,0,0,0,51,158,0,0,0,0
,Morelia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Oaxaca,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
,Poza Rica,0,0,87,19,0,0,0,234,317,343,345,349,350,356,351,351,269,0,0,0,0,0,0,0,0,0,0,0
,Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,2,0,0
,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saltillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Tampico,180,0,69,20,72,0,0,2,12,8,6,26,2,9,1,1,2,0,0,0,0,0,0,11,189,267,259,276
,Tapachula,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Toluca,0,0,0,0,0,0,0,0,0,0,0,15,0,0,296,378,209,0,0,0,0,0,0,0,48,0,0,0
,Tuxtla Gutiérrez,0,0,0,0,0,0,46,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Veracruz,363,31,0,56,204,180,105,320,306,277,254,192,311,149,12,243,481,354,258,0,1,0,2,234,441,262,256,279
,Villahermosa,62,141,33,30,21,66,64,551,626,573,603,530,644,639,577,201,5,4,10,13,8,10,0,3,0,0,0,0
,Zacatecas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciudad Juárez,,5275,6706,7635,10604,7107,6995,7344,8219,6860,7684,6752,7856,7740,7408,7847,10535,8671,5652,5405,5033,5507,5620,5481,5275,6893,5815,7214,7783
,Acapulco,0,0,0,0,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
,Aguascalientes,0,8,90,59,0,0,0,0,0,0,0,0,0,0,0,163,105,0,0,0,0,1,2,1,4,0,0,0
,Cancún,10,84,68,6,14,0,7,7,4,5,6,6,79,0,0,0,5,2,23,12,22,65,49,33,37,67,190,334
,Chihuahua,1425,1016,1843,2250,2144,2052,1805,1447,1354,1576,1712,1843,1954,1727,1203,1731,1505,1083,1042,685,754,745,742,807,1140,446,762,747
,Ciudad Obregón,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Culiacán,0,0,0,128,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,113,138
,Durango,0,101,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,128,169
,Guadalajara,690,724,727,1139,365,363,539,722,731,638,421,721,438,185,444,890,619,308,589,592,728,835,610,555,657,827,1126,1079
,Guaymas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guerrero Negro,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hermosillo,0,0,104,385,313,330,338,445,590,642,622,647,577,583,356,330,354,360,363,361,467,426,309,65,300,329,472,531
,Lagos de Moreno,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,León,1,1,0,250,0,0,90,412,262,404,360,257,5,0,0,0,123,0,0,0,1,2,33,87,125,148,237,478
,Los Mochis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0
,Mazatlán,344,390,366,384,401,406,379,388,390,374,94,116,68,34,1,437,282,10,24,27,22,23,7,8,20,13,56,141
,Mérida,0,141,83,0,0,0,0,0,0,0,0,67,215,263,333,340,12,0,0,0,0,0,0,0,0,0,0,0
,Mexicali,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,México,1912,2180,2379,2640,2202,2132,2273,2748,2240,2290,2142,2486,2232,2290,2446,2002,1856,2000,1614,1786,1855,1746,2010,2059,2555,2336,2497,2730
,Monclova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,14,6,7,7,6,0,0,0
,Monterrey,366,634,484,1155,423,374,597,803,624,622,603,751,1194,979,1248,2085,1783,1472,1301,1135,1199,1322,1198,1103,1307,1119,1123,757
,Morelia,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Nogales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,28,0,0,0
,Nuevo Laredo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
,Pachuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Piedras Negras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
,Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,2,13,4,0,0,0
,Puerto Vallarta,0,0,9,8,9,7,13,13,13,11,12,0,10,17,0,0,16,11,5,5,5,11,5,5,5,7,0,0
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,4,0,0,0,1
,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,1,1,0,0
,Saltillo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1,3,3,1,9,6,4,3,8,0,0,0
,San José Del Cabo,0,0,0,0,0,0,0,0,12,9,0,13,0,1,0,0,0,0,0,3,5,5,3,9,4,4,0,0
,San Luis Potosí,0,0,0,0,0,0,0,0,0,44,1,0,1,0,0,5,55,3,0,0,4,11,21,30,45,17,0,1
,Tampico,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Tepic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
,Tijuana,0,306,362,347,300,304,303,280,16,329,360,356,352,485,485,900,709,385,369,362,356,381,461,477,534,297,215,447
,Toluca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312,578,874,2,0,0,8,2,1,4,5,8,4,0
,Torreón,526,758,724,1342,634,716,692,673,624,667,418,367,365,350,330,655,301,3,2,1,1,1,5,1,94,194,288,230
,Tuxtla Gutiérrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0
,Villahermosa,0,56,8,0,0,0,0,0,0,0,0,74,248,228,339,344,13,0,0,0,2,0,0,0,1,0,0,0
,Zacatecas,0,306,365,357,301,306,307,280,0,0,0,0,0,261,349,45,0,0,0,0,0,1,1,3,1,0,0,0
,Zihuatanejo,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Ciudad Obregón,,3319,4483,5332,5232,5357,4273,4759,4801,4086,4758,3596,3032,3247,2688,2212,3532,2587,2088,2263,1980,1668,1646,1630,1409,1632,1648,1886,1816
,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Chihuahua,0,112,314,359,368,365,363,360,316,344,306,306,312,308,321,108,0,0,0,0,0,0,0,0,0,0,0,0
,Ciudad Constitución,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,Ciudad Juárez,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
,Ciudad Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Culiacán,680,668,703,737,561,365,679,699,245,1,76,0,2,0,0,0,0,31,1,2,2,1,0,0,1,0,0,0
,Durango,0,177,245,258,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,728,727,726,725,752,716,691,720,544,1078,356,324,352,400,278,760,539,373,500,428,361,359,320,361,243,193,316,191
,Guaymas,0,0,0,0,0,15,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guerrero Negro,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hermosillo,746,836,1387,974,1027,687,1005,971,938,958,739,345,558,561,387,567,676,534,535,438,369,368,303,5,6,2,0,0
,Huatulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,La Paz,0,282,377,459,360,313,258,257,345,380,523,308,308,311,349,310,152,0,1,0,0,0,17,34,285,290,316,268
,León,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
,Loreto,65,0,0,0,336,359,362,361,354,346,277,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Los Cabos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,Los Mochis,0,0,0,141,370,367,352,371,509,677,665,642,596,244,88,124,55,3,2,2,3,3,2,1,0,0,0,0
,Manzanillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Mazatlán,2,232,257,154,0,1,0,0,0,4,0,96,175,102,0,0,0,0,0,0,0,0,1,0,0,1,0,2
,Mexicali,0,0,124,290,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
,México,732,726,723,767,1113,1085,1043,1060,830,965,645,997,938,756,785,1270,1003,1142,971,972,930,891,872,888,988,994,1032,1028
,Monterrey,0,181,58,2,0,0,2,0,0,0,0,0,0,0,1,3,1,0,78,66,0,0,0,0,0,58,112,131
,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Puerto Vallarta,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,71,0,0,1,0,1,0,0,0
,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tijuana,366,363,365,366,275,0,2,0,0,0,0,0,3,3,0,388,158,0,1,0,0,23,113,117,108,107,108,191
,Torreón,0,177,50,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
,Zihuatanejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Ciudad Victoria,,584,647,1047,1467,1100,1094,1093,1280,1438,1269,1461,1135,1303,1117,845,922,877,1338,1116,1784,2071,1679,1587,1292,1171,869,888,755
,Acapulco,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,2,0,0,0
,Ciudad del Carmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Ciudad Obregón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,Colima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
,Culiacán,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
,Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
,Guadalajara,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,1
,León,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,3,4,0,0,1,0,0,0,0
,Matamoros,0,0,16,364,366,363,355,346,332,195,365,271,361,260,0,0,0,0,0,267,306,96,0,0,0,0,0,0
,Mérida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0
,México,584,647,1026,966,734,729,737,934,1087,974,1095,858,939,851,843,915,840,1332,1110,1251,1444,1529,1581,1286,1168,869,886,754
,Minatitlán,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Monterrey,0,0,0,0,0,1,0,0,8,40,1,2,0,0,1,0,0,0,1,0,1,3,2,2,0,0,1,0
,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nuevo Laredo,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,68,48,0,0,0,0,0,0,0
,Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
,Reynosa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,192,218,31,0,1,0,0,0,0
,San Luis Potosí,0,0,0,137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tampico,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,2,0,0,37,2,0,1,0,0,0,0
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
,Uruapan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
Colima,,757,1303,1410,1536,1861,1729,1428,1437,1341,1215,1228,898,1056,1108,1846,2387,1452,1026,1061,1097,1377,1398,1667,1525,1637,1322,1372,1371
,Acapulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Ciudad Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
,Culiacán,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,0,0,0,0,0,0,1,0,0,26,39,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
,Lázaro Cárdenas,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Manzanillo,0,0,0,47,1,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mérida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,México,395,826,1048,985,1128,978,969,842,717,725,724,588,696,725,964,1233,972,1023,931,1096,1288,1210,1458,1266,1085,1011,1123,1103
,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
,Oaxaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Puebla,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Escondido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,San Luis Potosí,0,116,0,139,366,364,13,0,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0
,Tampico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,Tepic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,255,127,0,0,0,0,0,0,0,0,0,0,0
,Tijuana,362,361,362,365,366,365,445,593,623,464,465,307,359,336,680,898,352,0,0,0,87,186,209,252,305,266,248,268
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,7,244,40,0,0
,Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
